Code,Name,Geography,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,Population
E07000225,Chichester,Non-metropolitan District,1653,1655,1659,1497,1598,1613,1767,1837,2038,1547,1527,1525,1359,1272,1068,1109,1032,966,925,800,764,749,637,603,450,1984,33634
E07000226,Crawley,Non-metropolitan District,1005,973,885,833,831,841,838,826,906,656,625,562,526,451,436,422,420,409,369,333,307,327,285,271,260,902,15499
E07000227,Horsham,Non-metropolitan District,1697,1728,1706,1674,1677,1712,1725,1787,2048,1603,1480,1440,1439,1156,1017,1058,1000,960,863,810,753,651,557,511,474,1801,33327
E07000228,Mid Sussex,Non-metropolitan District,1652,1648,1537,1560,1538,1562,1560,1753,1952,1495,1449,1429,1299,1100,844,922,920,875,741,777,702,602,599,502,530,1731,31279
E07000229,Worthing,Non-metropolitan District,1196,1204,1192,1129,1178,1225,1306,1409,1558,1245,1086,1073,1015,830,773,776,772,768,728,623,592,518,457,413,442,1637,25145
E07000040,East Devon,Non-metropolitan District,2066,2138,2156,2123,2148,2258,2365,2543,2691,2146,2096,2030,1880,1637,1418,1436,1334,1338,1230,1134,1001,888,817,772,755,2704,45104
E07000041,Exeter,Non-metropolitan District,1095,1112,1037,1067,1045,1107,1108,1100,1251,945,922,859,824,719,747,650,657,601,606,492,453,439,368,344,304,1451,21303
E07000042,Mid Devon,Non-metropolitan District,1065,1039,1086,1062,1044,1082,1090,1156,1194,930,856,885,797,699,605,592,528,518,510,429,386,333,307,301,256,1010,19760
E07000043,North Devon,Non-metropolitan District,1283,1266,1237,1214,1291,1249,1354,1479,1585,1180,1193,1099,1076,932,815,746,727,675,659,608,541,413,421,400,311,1367,25121
E07000044,South Hams,Non-metropolitan District,1359,1244,1389,1330,1349,1393,1334,1508,1589,1281,1205,1114,1024,853,728,732,723,645,606,565,519,454,404,373,263,1136,25120
E07000045,Teignbridge,Non-metropolitan District,1871,2006,1994,1790,1825,1916,1930,2098,2330,1745,1647,1578,1491,1300,1019,1060,1024,936,900,786,697,672,568,553,512,2015,36263
E07000046,Torridge,Non-metropolitan District,1004,1099,1050,1031,1094,1103,1078,1099,1244,892,862,880,725,710,589,550,491,527,437,384,386,353,294,251,243,874,19250
E07000047,West Devon,Non-metropolitan District,824,836,810,842,799,841,875,943,994,822,752,761,636,546,475,469,452,422,405,309,335,270,288,227,188,794,15915
E07000078,Cheltenham,Non-metropolitan District,1157,1170,1167,1216,1088,1158,1199,1238,1336,1038,984,975,870,835,772,686,746,657,642,597,559,450,447,419,327,1385,23118
E07000079,Cotswold,Non-metropolitan District,1259,1240,1273,1237,1126,1212,1289,1325,1441,1062,1025,1132,981,831,687,720,737,647,601,588,498,478,444,342,289,1194,23658
E07000080,Forest of Dean,Non-metropolitan District,1190,1198,1217,1178,1161,1186,1224,1308,1297,996,973,1017,918,778,643,656,656,554,538,446,438,388,311,286,221,917,21695
E07000081,Gloucester,Non-metropolitan District,1285,1237,1182,1146,1117,1169,1194,1215,1273,996,989,968,932,829,670,664,672,597,560,509,454,412,371,323,282,1080,22126
E07000082,Stroud,Non-metropolitan District,1502,1531,1399,1456,1514,1520,1521,1571,1691,1308,1198,1197,1165,970,833,864,817,732,723,583,623,516,453,424,334,1042,27487
E07000083,Tewkesbury,Non-metropolitan District,1083,1091,1186,1129,1103,1124,1102,1169,1358,965,959,937,887,752,697,685,657,645,563,478,437,384,353,300,252,1040,21336
E07000187,Mendip,Non-metropolitan District,1486,1511,1524,1432,1471,1510,1502,1617,1657,1320,1211,1211,1097,970,828,829,760,759,692,647,552,492,465,383,381,1458,27765
E07000188,Sedgemoor,Non-metropolitan District,1539,1621,1581,1558,1563,1528,1725,1689,1797,1355,1391,1272,1197,1090,875,953,873,787,773,606,571,523,471,436,379,1585,29738
E07000246,Somerset West and Taunton,Non-metropolitan District,2005,2116,2059,2172,2118,2090,2134,2197,2408,1854,1806,1745,1673,1441,1241,1170,1173,1102,1047,990,862,842,712,622,560,2541,40680
E07000189,South Somerset,Non-metropolitan District,2168,2250,2259,2305,2365,2375,2368,2535,2671,2033,1994,1894,1867,1595,1327,1398,1258,1217,1091,969,878,806,685,622,550,2306,43786
E06000047,County Durham,Unitary Authority,6446,6207,6299,5985,6115,6177,6309,6374,7034,5250,5161,4953,4261,3806,3488,3429,3297,3094,2926,2405,2251,1919,1623,1373,1280,4120,111582
E06000005,Darlington,Unitary Authority,1175,1173,1193,1130,1147,1147,1217,1226,1359,1043,997,930,785,736,684,708,745,659,568,546,523,400,406,337,266,1031,22131
E06000001,Hartlepool,Unitary Authority,1108,976,1065,1049,974,1034,1045,1052,1082,838,770,684,601,601,498,562,525,554,513,428,421,336,329,274,204,848,18371
E06000002,Middlesbrough,Unitary Authority,1487,1390,1405,1249,1241,1249,1206,1290,1339,1023,955,902,868,796,725,708,675,712,613,566,516,434,391,286,304,884,23214
E06000057,Northumberland,Unitary Authority,4522,4596,4442,4427,4503,4517,4598,4902,5069,3772,3693,3513,3117,2671,2492,2426,2308,2114,2021,1769,1661,1392,1227,1110,946,3560,81368
E06000003,Redcar and Cleveland,Unitary Authority,1614,1715,1662,1594,1602,1630,1734,1732,1937,1556,1444,1373,1162,1173,1023,1029,1002,897,852,720,650,542,482,430,368,1365,31288
E06000004,Stockton-on-Tees,Unitary Authority,2130,2196,2135,2055,1982,1998,1989,2093,2237,1672,1523,1533,1311,1234,1131,1109,1111,1026,924,848,780,632,609,604,496,1590,36948
E06000008,Blackburn with Darwen,Unitary Authority,1457,1292,1378,1258,1194,1288,1252,1291,1405,998,878,874,824,733,614,656,671,615,519,483,388,358,338,268,227,727,21986
E06000009,Blackpool,Unitary Authority,1565,1457,1443,1433,1507,1434,1585,1603,1754,1393,1271,1194,1171,977,971,912,872,810,772,702,588,501,460,438,327,1293,28433
E06000049,Cheshire East,Unitary Authority,4554,4446,4493,4391,4665,4686,4813,5185,5613,4045,4046,4083,3599,3124,2808,2819,2664,2576,2288,2138,1916,1635,1412,1292,1209,4648,89148
E06000050,Cheshire West and Chester,Unitary Authority,3863,4006,3955,3782,3952,4011,4047,4400,4623,3507,3401,3204,2953,2605,2457,2406,2206,2137,1968,1758,1540,1290,1186,1070,997,3591,74915
E06000006,Halton,Unitary Authority,1505,1510,1433,1470,1535,1434,1462,1492,1582,1075,903,980,857,814,668,667,627,586,536,470,491,381,346,272,217,792,24105
E06000007,Warrington,Unitary Authority,2214,2188,2143,2051,2041,2116,2096,2229,2558,1884,1838,1819,1585,1536,1291,1360,1324,1151,1016,937,821,723,619,489,442,1581,40052
E06000011,East Riding of Yorkshire,Unitary Authority,4725,4731,4629,4654,4784,5045,5013,5376,6052,4386,4020,3850,3594,3075,2753,2852,2743,2610,2452,2109,1887,1679,1464,1277,1107,3764,90631
E06000010,"Kingston upon Hull, City of",Unitary Authority,2341,2398,2383,2255,2231,2086,2207,2392,2472,1777,1567,1500,1472,1213,1135,1189,1186,1067,1043,920,816,694,605,551,448,1489,39437
E06000012,North East Lincolnshire,Unitary Authority,1816,1841,1748,1731,1717,1697,1738,1848,2071,1519,1416,1370,1250,1105,1078,1061,998,962,938,765,792,669,575,491,445,1617,33258
E06000013,North Lincolnshire,Unitary Authority,2122,2046,2125,2024,2018,2118,2060,2118,2258,1670,1697,1557,1430,1310,1122,1139,1070,979,899,876,761,644,592,503,455,1701,37294
E06000014,York,Unitary Authority,2019,1984,1963,1862,1935,1968,2028,2169,2354,1842,1761,1618,1528,1303,1139,1256,1210,1173,1103,1055,904,777,656,588,548,2131,38874
E06000015,Derby,Unitary Authority,2169,2269,2182,2142,2063,2149,2185,2320,2433,1822,1894,1846,1607,1438,1261,1374,1318,1361,1068,1087,1014,909,809,661,608,2372,42361
E06000016,Leicester,Unitary Authority,2903,2896,2720,2643,2462,2439,2323,2332,2183,1770,1613,1604,1599,1243,1215,1285,1211,1141,1115,975,900,813,745,629,570,2273,43602
E06000061,North Northamptonshire,Unitary Authority,3698,3792,3645,3550,3685,3615,3796,3916,4189,3204,3015,2866,2534,2276,1906,1859,1839,1696,1473,1400,1193,1085,972,847,688,2868,65607
E06000018,Nottingham,Unitary Authority,2516,2502,2316,2089,2127,2135,2035,2062,2268,1624,1497,1551,1384,1206,1117,1137,1108,1123,988,882,870,736,618,643,511,2080,39125
E06000017,Rutland,Unitary Authority,475,496,506,533,525,557,558,592,646,493,452,468,450,373,353,274,321,320,238,265,250,175,182,134,140,569,10345
E06000062,West Northamptonshire ,Unitary Authority,4078,4105,3962,3978,3945,4067,4147,4466,4681,3443,3244,3282,2700,2499,2147,2026,2027,1886,1668,1543,1360,1261,1070,1019,818,3187,72609
E06000019,"Herefordshire, County of",Unitary Authority,2564,2652,2642,2491,2495,2490,2736,2648,2852,2278,2166,2195,1902,1734,1515,1492,1458,1284,1295,1106,1073,930,801,685,605,2369,48458
E06000051,Shropshire,Unitary Authority,4287,4342,4249,4196,4150,4192,4381,4647,4706,3949,3702,3804,3329,2887,2571,2567,2400,2230,2146,1818,1667,1490,1323,1189,1002,3992,81216
E06000021,Stoke-on-Trent,Unitary Authority,2612,2648,2493,2392,2251,2435,2544,2506,2764,2016,2014,1858,1908,1540,1398,1422,1223,1256,1124,1041,847,739,681,594,478,1630,44414
E06000020,Telford and Wrekin,Unitary Authority,1930,1916,1790,1874,1719,1805,1844,1736,1932,1474,1375,1392,1286,1166,1001,960,911,848,778,638,599,506,431,381,324,1123,31739
E06000055,Bedford,Unitary Authority,1764,1713,1639,1626,1587,1655,1695,1847,1789,1422,1311,1366,1202,1008,903,914,899,886,820,739,752,605,547,494,464,1775,31422
E06000056,Central Bedfordshire,Unitary Authority,2992,2960,2879,2706,2796,2823,2890,3027,3408,2441,2354,2436,2184,1764,1509,1517,1485,1411,1296,1282,1133,940,765,708,669,2257,52632
E06000032,Luton,Unitary Authority,1575,1560,1512,1497,1386,1352,1349,1345,1370,1094,1130,994,953,911,800,913,837,854,831,766,661,568,492,457,370,1395,26972
E06000031,Peterborough,Unitary Authority,1789,1775,1696,1722,1627,1625,1592,1627,1774,1426,1233,1256,1110,961,892,947,893,776,779,764,671,577,520,493,434,1534,30493
E06000033,Southend-on-Sea,Unitary Authority,1806,1885,1843,1804,1724,1815,1870,2073,2115,1654,1606,1550,1377,1243,992,1109,1077,1040,874,854,800,710,643,557,507,2133,35661
E06000034,Thurrock,Unitary Authority,1450,1465,1440,1313,1341,1372,1340,1423,1610,1145,1025,960,923,808,670,712,680,591,597,490,447,410,343,334,276,933,24098
E06000036,Bracknell Forest,Unitary Authority,1191,1082,1087,1025,1074,959,959,1060,1105,887,847,757,672,565,498,548,519,537,447,436,393,341,286,253,195,893,18616
E06000043,Brighton and Hove,Unitary Authority,2272,2241,2058,1924,1998,1994,2045,2179,2286,1748,1571,1631,1514,1223,1151,1155,1091,1095,991,949,799,764,751,609,584,2394,39017
E06000060,Buckinghamshire,Unitary Authority,5626,5376,5417,5100,5006,5221,5424,5598,6085,4592,4560,4562,4186,3695,3172,3344,3232,3061,2855,2687,2408,2014,1909,1718,1445,5821,104114
E06000046,Isle of Wight,Unitary Authority,2070,2192,2070,2078,2036,2114,2244,2404,2629,2035,1927,1892,1705,1559,1161,1277,1159,1074,944,910,843,734,661,613,478,2049,40858
E06000035,Medway,Unitary Authority,2603,2634,2534,2426,2408,2420,2618,2707,2908,2149,2020,1975,1789,1572,1351,1341,1303,1228,1132,1003,875,742,656,598,492,1789,45273
E06000042,Milton Keynes,Unitary Authority,2497,2475,2435,2362,2304,2275,2233,2161,2341,1776,1533,1631,1407,1269,1114,1071,1117,929,906,788,616,578,568,462,467,1702,39017
E06000044,Portsmouth,Unitary Authority,1720,1601,1612,1548,1472,1600,1644,1733,1946,1451,1344,1223,1173,1085,913,924,908,881,774,757,671,612,472,507,405,1592,30568
E06000038,Reading,Unitary Authority,1212,1183,1117,1014,1034,996,1108,1092,1185,804,827,906,767,718,620,637,612,601,528,499,448,408,339,329,262,1089,20335
E06000039,Slough,Unitary Authority,1207,1056,949,961,932,905,801,759,777,583,565,542,528,500,475,502,427,369,368,343,320,289,249,211,218,721,15557
E06000045,Southampton,Unitary Authority,1942,1966,1932,1743,1781,1794,1793,1822,1947,1565,1561,1371,1322,1168,1015,1002,1005,915,804,812,672,599,584,541,520,1802,33978
E06000037,West Berkshire,Unitary Authority,1725,1703,1640,1680,1719,1621,1688,1824,1955,1490,1474,1354,1272,1092,950,934,876,844,747,674,599,505,466,443,392,1439,31106
E06000040,Windsor and Maidenhead,Unitary Authority,1418,1439,1397,1413,1336,1325,1469,1542,1667,1298,1271,1295,1186,972,833,888,897,848,801,731,689,566,532,478,405,1818,28514
E06000041,Wokingham,Unitary Authority,1659,1619,1499,1566,1477,1547,1546,1742,1866,1373,1333,1384,1220,1111,940,939,927,875,806,749,675,614,532,495,414,1663,30571
E06000022,Bath and North East Somerset,Unitary Authority,1834,1875,1881,1840,1823,1879,1935,1990,2159,1762,1696,1654,1459,1260,1165,1108,1133,1103,1033,959,817,739,651,597,550,2089,36991
E06000058,"Bournemouth, Christchurch and Poole",Unitary Authority,4086,4292,4136,4131,4243,4366,4366,4777,5397,3982,3869,3721,3452,2980,2498,2647,2654,2615,2399,2158,2040,1876,1727,1513,1441,5477,86843
E06000023,"Bristol, City of",Unitary Authority,3387,3434,3301,3142,3080,3136,3140,3291,3435,2562,2467,2387,2347,2016,1770,1869,1811,1658,1597,1419,1366,1163,1089,1072,834,3501,60274
E06000052,Cornwall,Unitary Authority,7486,7690,7643,7481,7651,7833,8248,8489,9390,7214,6820,6582,5968,5012,4271,4284,4067,3750,3584,3136,3004,2440,2291,1994,1794,6718,144840
E06000059,Dorset,Unitary Authority,5434,5522,5448,5460,5551,5950,5786,6457,7093,5439,5068,4990,4632,4103,3459,3431,3316,3266,2868,2583,2425,2113,1941,1768,1576,6086,111765
E06000053,Isles of Scilly,Unitary Authority,36,28,36,21,33,27,29,33,34,36,35,34,20,18,15,24,23,11,21,15,12,12,7,6,11,40,617
E06000024,North Somerset,Unitary Authority,2450,2494,2613,2437,2600,2612,2828,2914,3235,2547,2547,2410,2052,1909,1662,1622,1588,1465,1337,1248,1195,1004,914,879,679,2762,52003
E06000026,Plymouth,Unitary Authority,2536,2591,2462,2585,2435,2501,2624,2818,3028,2341,2224,2139,1992,1640,1501,1601,1486,1396,1213,1203,1075,944,834,724,635,2432,48960
E06000025,South Gloucestershire,Unitary Authority,2754,2797,2765,2566,2685,2760,2695,2939,3192,2425,2571,2585,2326,2029,1774,1776,1706,1595,1454,1398,1235,1083,1010,806,768,2715,54409
E06000030,Swindon,Unitary Authority,2243,2267,2130,1977,1954,1989,1891,2083,2219,1583,1625,1484,1388,1286,1058,1146,1071,988,888,840,750,674,606,503,526,1704,36873
E06000027,Torbay,Unitary Authority,1863,1819,1900,1791,1835,1827,2099,2055,2313,1771,1710,1764,1535,1337,1131,1119,1132,1017,956,895,773,757,663,572,514,1995,37143
E06000054,Wiltshire,Unitary Authority,5767,5862,5845,5645,5557,5644,5903,6360,6648,5136,5057,4912,4409,3958,3425,3441,3230,3034,2778,2572,2394,2033,1923,1657,1543,5625,110358
W06000001,Isle of Anglesey,Unitary Authority,958,1030,923,961,957,1006,1060,1082,1120,821,886,860,786,654,566,582,585,540,455,404,373,306,290,260,218,956,18639
W06000002,Gwynedd,Unitary Authority,1411,1467,1499,1448,1438,1466,1574,1595,1663,1366,1239,1284,1202,1033,853,871,848,755,748,626,611,586,521,455,440,1563,28562
W06000003,Conwy,Unitary Authority,1507,1747,1654,1567,1616,1643,1758,1908,1946,1459,1425,1341,1303,1238,1057,1002,1004,912,855,824,740,698,631,528,459,2116,32938
W06000004,Denbighshire,Unitary Authority,1280,1254,1235,1211,1259,1333,1401,1417,1451,1089,1024,1089,963,820,821,717,657,658,637,531,458,396,384,328,277,827,23517
W06000005,Flintshire,Unitary Authority,1748,1770,1772,1760,1886,1847,1903,2051,2201,1518,1520,1520,1346,1184,1074,1031,1012,916,840,682,628,526,452,463,341,1303,33294
W06000006,Wrexham,Unitary Authority,1503,1593,1546,1456,1484,1479,1573,1590,1702,1288,1231,1204,1141,1028,898,818,778,714,667,626,524,469,449,397,362,1229,27749
W06000023,Powys,Unitary Authority,1946,2033,2036,1897,1933,1988,2012,2066,2127,1686,1609,1736,1530,1321,1144,1151,1092,998,893,856,716,660,590,517,490,1774,36801
W06000008,Ceredigion,Unitary Authority,1036,967,962,946,1021,1014,1077,1071,1055,849,864,845,717,652,533,606,495,475,449,399,418,338,312,299,239,1029,18668
W06000009,Pembrokeshire,Unitary Authority,1751,1776,1809,1724,1757,1818,1726,1870,1961,1575,1507,1501,1298,1182,1079,1009,944,919,767,789,712,580,588,473,418,1636,33169
W06000010,Carmarthenshire,Unitary Authority,2617,2510,2485,2478,2345,2432,2492,2633,2680,2169,1977,1993,1870,1731,1440,1374,1316,1179,1174,999,955,821,746,656,518,2103,45693
W06000011,Swansea,Unitary Authority,2637,2651,2654,2531,2429,2564,2613,2765,2971,2133,2142,2060,1997,1743,1580,1534,1492,1415,1219,1217,1093,942,846,769,567,2394,48958
W06000012,Neath Port Talbot,Unitary Authority,1681,1753,1754,1753,1638,1644,1654,1739,1793,1356,1286,1325,1238,1067,950,918,862,828,755,668,605,515,468,392,362,1250,30254
W06000013,Bridgend,Unitary Authority,1644,1629,1669,1632,1642,1576,1692,1734,1805,1379,1328,1334,1248,1109,1065,947,948,839,789,665,621,529,454,434,342,1114,30168
W06000014,Vale of Glamorgan,Unitary Authority,1656,1626,1676,1493,1524,1444,1495,1689,1805,1288,1305,1296,1175,1045,900,882,877,811,715,616,528,538,443,394,354,1263,28838
W06000015,Cardiff,Unitary Authority,3114,3122,3028,2908,2841,2896,2759,2800,3028,2182,2166,2073,1919,1669,1575,1571,1534,1526,1345,1308,1140,1033,925,810,715,2820,52807
W06000016,Rhondda Cynon Taf,Unitary Authority,2545,2522,2605,2535,2511,2655,2648,2843,2916,2250,2168,1949,1841,1747,1564,1403,1329,1292,1091,1006,910,856,713,526,488,1842,46755
W06000024,Merthyr Tydfil,Unitary Authority,638,673,632,644,663,617,681,646,642,494,535,508,424,398,378,355,337,327,273,290,216,166,163,127,141,426,11394
W06000018,Caerphilly,Unitary Authority,1893,2067,2057,1896,1963,2113,2017,2151,2146,1669,1629,1528,1391,1339,1137,1115,1049,984,804,772,699,680,497,431,392,1253,35672
W06000019,Blaenau Gwent,Unitary Authority,723,813,763,756,770,758,851,785,893,658,644,621,613,570,452,454,413,373,353,337,268,204,241,165,139,560,14177
W06000020,Torfaen,Unitary Authority,1008,1105,1072,1052,1075,1051,1045,1085,1192,847,901,789,757,705,642,592,571,547,473,450,414,372,334,301,260,903,19543
W06000021,Monmouthshire,Unitary Authority,1266,1275,1213,1267,1285,1307,1299,1337,1457,1135,1102,1074,997,888,794,777,670,648,612,574,502,478,441,349,327,1266,24340
W06000022,Newport,Unitary Authority,1401,1477,1477,1359,1300,1434,1433,1557,1661,1198,1160,1097,1087,1010,870,862,827,729,732,685,553,515,406,355,336,1133,26654
K02000001,UNITED KINGDOM,Country,689198,687334,674764,651687,652398,660817,672642,702415,753009,575023,549939,540477,494925,435050,383368,386890,373288,350944,322102,292999,264997,231822,206428,185189,161430,609503,12508638
K03000001,GREAT BRITAIN,Country,670112,668622,656553,634282,635119,643686,655795,685799,736575,559989,535276,526259,481514,423192,372984,377171,363738,342324,313997,285821,258489,226198,201222,180762,157634,595576,12188689
K04000001,ENGLAND AND WALES,Country,607106,606768,596365,576571,577445,586144,597525,626322,673067,512956,491503,482469,440549,386545,339949,344349,332721,313223,287709,261753,236742,207218,184755,165926,145102,551827,11132609
E92000001,ENGLAND,Country,571143,569908,559844,541297,542108,550059,560762,587908,632852,482547,461855,453442,413706,362412,318577,323778,313081,294838,271063,246429,223058,195010,173861,156497,136917,521067,10464019
E12000001,NORTH EAST,Region,30802,30557,30112,28805,28903,29297,29715,30809,33023,24663,23451,22422,19734,17906,16386,16625,16170,15310,14109,12247,11364,9734,8646,7607,6658,22576,537631
E11000007,Tyne and Wear (Met County),Metropolitan County,12320,12304,11911,11316,11339,11545,11617,12140,12966,9509,8908,8534,7629,6889,6345,6654,6507,6254,5692,4965,4562,4079,3579,3193,2794,9178,212729
E08000037,Gateshead,Metropolitan District,2212,2136,2034,1951,2006,2152,2120,2281,2433,1723,1756,1668,1432,1320,1319,1321,1334,1235,1141,943,918,789,736,632,520,1791,39903
E08000021,Newcastle upon Tyne,Metropolitan District,2596,2534,2445,2317,2265,2421,2367,2405,2679,1887,1779,1683,1522,1372,1283,1346,1366,1253,1203,1058,1011,897,768,700,666,2331,44154
E08000022,North Tyneside,Metropolitan District,2466,2519,2463,2289,2292,2290,2300,2517,2628,1995,1798,1807,1538,1338,1161,1322,1216,1222,1050,968,906,787,708,622,511,1936,42649
E08000023,South Tyneside,Metropolitan District,1828,1862,1774,1621,1683,1690,1717,1763,1810,1420,1232,1203,1112,1003,905,926,919,894,869,705,627,579,511,447,378,1336,30814
E08000024,Sunderland,Metropolitan District,3218,3253,3195,3138,3093,2992,3113,3174,3416,2484,2343,2173,2025,1856,1677,1739,1672,1650,1429,1291,1100,1027,856,792,719,1784,55209
E12000002,NORTH WEST,Region,76407,76196,75518,72600,73550,74408,75600,79749,85644,62977,59784,59510,54499,48589,43784,43347,41425,39184,35307,32111,28595,24653,21660,19529,16974,62796,1384396
E10000006,Cumbria,County,6482,6564,6592,6310,6562,6601,6894,7153,7578,5639,5265,5441,4911,4379,3947,3875,3683,3624,3222,2844,2458,2122,2015,1812,1564,5885,123422
E11000001,Greater Manchester (Met County),Metropolitan County,25447,25305,25160,24089,23978,24745,24682,26248,28126,20304,19694,19391,17999,15954,14239,14130,13426,12691,11322,10154,9163,7696,6806,6199,5286,20174,452408
E08000001,Bolton,Metropolitan District,2779,2790,2745,2652,2592,2779,2801,2973,3145,2329,2194,2230,2056,1735,1670,1501,1575,1395,1227,1067,967,792,758,671,563,2070,50056
E08000002,Bury,Metropolitan District,1754,1863,1963,1793,1792,1875,1969,2056,2294,1647,1542,1612,1352,1225,1105,1125,1043,963,936,788,758,638,499,449,404,1609,35054
E08000003,Manchester,Metropolitan District,3480,3195,3175,3074,2973,2879,2793,2896,2844,2086,2001,2026,1710,1661,1679,1512,1427,1386,1285,1152,1026,894,744,730,541,2388,51557
E08000004,Oldham,Metropolitan District,2189,2190,2180,2085,1953,2093,2045,2294,2409,1672,1656,1747,1579,1387,1191,1236,1156,1066,987,808,717,650,555,471,464,1637,38417
E08000005,Rochdale,Metropolitan District,2191,2222,2193,2078,2016,2075,2020,2097,2313,1606,1621,1460,1405,1295,1097,1136,1038,958,873,775,728,575,581,497,426,1651,36927
E08000006,Salford,Metropolitan District,1979,2089,2005,1898,1955,2067,1967,2059,2323,1649,1545,1481,1439,1293,1178,1121,1113,1072,923,917,723,639,516,497,427,1750,36625
E08000007,Stockport,Metropolitan District,3142,3089,3057,2908,2971,3024,3068,3260,3603,2629,2559,2450,2356,2134,1819,1918,1786,1788,1569,1460,1353,1081,1131,973,821,2984,58933
E08000008,Tameside,Metropolitan District,2213,2196,2266,2160,2206,2195,2221,2439,2637,1837,1782,1746,1683,1431,1230,1252,1110,1186,958,888,782,627,559,518,411,1443,39976
E08000009,Trafford,Metropolitan District,2344,2167,2108,2049,2142,2168,2099,2311,2316,1779,1773,1759,1633,1353,1255,1325,1328,1190,1104,1053,946,849,730,639,619,2404,41443
E08000010,Wigan,Metropolitan District,3376,3504,3468,3392,3378,3590,3699,3863,4242,3070,3021,2880,2786,2440,2015,2004,1850,1687,1460,1246,1163,951,733,754,610,2238,63420
E10000017,Lancashire,County,13698,13680,13684,13142,13328,13678,14276,15005,16112,11941,11464,11188,10164,9153,8141,7949,7566,7012,6526,5898,5216,4645,3876,3523,3165,11607,255637
E11000002,Merseyside (Met County),Metropolitan County,15622,15748,15237,14674,14788,14415,14493,15143,16293,12191,11024,11336,10436,9314,8648,8573,8386,7982,7138,6727,6014,5302,4602,4166,3540,12498,274290
E08000011,Knowsley,Metropolitan District,1770,1703,1684,1440,1519,1438,1424,1393,1448,1106,1001,1008,885,825,755,812,760,761,682,646,563,476,423,408,328,1161,26419
E08000012,Liverpool,Metropolitan District,4531,4489,4314,4327,4123,4043,3933,4070,4275,3243,2767,2861,2709,2284,2261,2223,2273,2042,1873,1862,1615,1378,1233,1077,879,3114,73799
E08000014,Sefton,Metropolitan District,3498,3598,3343,3226,3284,3202,3254,3483,3874,2836,2593,2777,2545,2347,2177,2068,2014,2045,1896,1678,1544,1456,1244,1087,975,3419,65463
E08000013,St. Helens,Metropolitan District,1989,2062,1965,1946,2060,1969,2034,2198,2429,1809,1638,1691,1526,1356,1192,1149,1191,1119,974,863,780,645,569,488,399,1279,37320
E08000015,Wirral,Metropolitan District,3834,3896,3931,3735,3802,3763,3848,3999,4267,3197,3025,2999,2771,2502,2263,2321,2148,2015,1713,1678,1512,1347,1133,1106,959,3525,71289
E12000003,YORKSHIRE AND THE HUMBER,Region,57274,57871,56737,54526,55251,55394,56588,59617,64056,47725,46341,44616,40537,35215,31756,32598,31068,29781,27118,24853,22259,19475,16816,14755,13014,47073,1042314
E10000023,North Yorkshire,County,8136,8343,8108,7890,8051,8040,8466,8842,9612,7147,7185,6835,6111,5327,4694,4802,4749,4382,3849,3774,3348,2911,2521,2226,2094,7515,154958
E11000003,South Yorkshire (Met County),Metropolitan County,14212,14189,13912,13246,13439,13255,13581,14374,15078,11860,11954,11495,9975,8841,8133,8117,7748,7381,6565,6170,5470,4754,4167,3588,3161,11421,256086
E08000016,Barnsley,Metropolitan District,2736,2854,2747,2607,2625,2593,2679,2780,2911,2364,2322,2188,1963,1605,1578,1417,1373,1323,1158,1087,947,817,780,581,577,2048,48660
E08000017,Doncaster,Metropolitan District,3508,3429,3361,3277,3320,3134,3356,3436,3570,2720,2672,2621,2239,2043,1899,1871,1785,1646,1556,1454,1258,1078,985,896,666,2544,60324
E08000018,Rotherham,Metropolitan District,2875,2884,2832,2647,2796,2830,2730,2965,3152,2444,2661,2354,2064,1883,1673,1710,1614,1534,1298,1219,1042,928,776,666,633,2178,52388
E08000019,Sheffield,Metropolitan District,5093,5022,4972,4715,4698,4698,4816,5193,5445,4332,4299,4332,3709,3310,2983,3119,2976,2878,2553,2410,2223,1931,1626,1445,1285,4651,94714
E11000006,West Yorkshire (Met County),Metropolitan County,21903,22339,21869,20864,21076,21185,21495,22498,24159,17524,16741,16391,15177,13041,11702,12182,11364,11227,10269,9184,8281,7347,6236,5531,4756,17435,391776
E08000032,Bradford,Metropolitan District,5004,4968,4842,4642,4385,4459,4369,4644,4893,3383,3107,3163,2923,2554,2366,2538,2276,2346,2248,1916,1786,1635,1324,1222,1045,3776,81814
E08000033,Calderdale,Metropolitan District,2264,2351,2249,2118,2224,2236,2285,2425,2520,1860,1800,1774,1602,1335,1220,1187,1090,1048,988,874,759,656,599,528,487,1744,40223
E08000034,Kirklees,Metropolitan District,4338,4348,4311,4216,4379,4284,4367,4592,5019,3587,3514,3265,3123,2737,2347,2433,2308,2277,2013,1795,1544,1408,1182,1055,936,3616,78994
E08000035,Leeds,Metropolitan District,6540,6860,6691,6405,6579,6517,6729,7056,7637,5516,5262,5119,4822,4145,3684,3977,3713,3679,3407,3166,2906,2390,2075,1864,1608,5437,123784
E08000036,Wakefield,Metropolitan District,3757,3812,3776,3483,3509,3689,3745,3781,4090,3178,3058,3070,2707,2270,2085,2047,1977,1877,1613,1433,1286,1258,1056,862,680,2862,66961
E12000004,EAST MIDLANDS,Region,51710,52641,51858,50571,50722,51675,52375,55225,58794,44683,43263,43046,38308,32948,28763,28698,28150,26088,23637,21288,19314,16929,14955,13553,11667,43796,954657
